cyrillic,meaning
ғаθ,"испражнения, экскременты"
ғаθ-бāл,"нарыв, чирей, фурункул"
ғаθ-бешӣҷ,"сосуд, корзинка для испражнений рабочего скота во время молотьбы"
ғаθриш,содержимое кишечника зарезанного животного
ғебат,клевета
ғебатгāр,клеветник
ғер,"чужак, чужой, посторонний"
ғерпараст,"человек, оказывающий слишком много внимания посторонним, чужим людям"
ғев,вход
ғев,"кусок, ломоть"
ғев,"отверстие сосуда, крышка"
ғев,"рот, пасть"
ғêвак,крышка сосуда
ғêвандоҷ,намордник для коровы
ғех̌,"скорлупа (абрикосовых косточек, грецкого ореха, миндаля)"
ғех̌,"дерн, торф"
θӣк,"косноязычный, заика"
θӣк-θӣк,"коcноязычие, заикание"
θӣр,"зола, пепел"
θод,печень
θоw,клеймо; след от прижигания (язвы и т. п. на теле)
пидор,имеющий отца
пиддор,имеющий отца
чӣд-индед,новоселье в новом доме; празднование по случаю переселения на другое место
қуруқбу̊н,"обходчик; сторож, надзиратель (за посевами)"
мерхемет,"милость, дружба"
фуқара,"народ, бедняки"
хурго,юрта
палуɣ̌,шерстяные чулки (джурабы)
қудабуц,сын (дочь) свата
қудабиц,сын (дочь) свата
ҷӯш,penis
паш,vulva
қаршāн,храпящий; хрипящий
қа́т-қа́т,кудахтанье
қут-а қут,отрыжка; тошнота
каден,"собака, пес, кобель"
кид,"собака, пес, кобель"
шуру,начало
ширу,начало
х̌ойистӣн,каменистое место
ҷуwу̊ни,"молодость, юность"
афсу̊нā,сказка
стӯл,стул
стӯлак,стул
радийо,"радио, радиоприемник"
рāхцӣҷ,танцор; плясун
рибудеҷ,варка зеленого гороха со стручками
